Animal_ID,Found_Address
A720782,7807 Broken Lance Ln in Austin (TX)
A734634,15300 Spring Hill Ln in Austin (TX)
A678242,Wheatley Ave & Providence Ave in Austin (TX)
A672543,9723 Blocker Ln in Travis (TX)
A667926,17005 Hayride Cir in Del Valle (TX)
A717501,10802 San Jose Ave in Del Valle (TX)
A705421,Travis (TX)
A720460,Metric Blvd And Braker Ln in Austin (TX)
A716999,Shaw Dr And Paradise Manor Dr in Travis (TX)
A703592,9112 Anderson Mill Rd in Austin (TX)
A719068,John Rector St And Tayshas St in Manor (TX)
A669570,4411 Meinardus Drive in Austin (TX)
A690075,1401 E Rundburg in Austin (TX)
A732363,Summer Place Dr And Steck Ave in Austin (TX)
A682767,Airport Blvd And Springdale in Austin (TX)
A737381,1005 W Stassney in Austin (TX)
A723217,2208 S 5Th St in Austin (TX)
A664724,Austin (TX)
A715083,Ipswixh Bay Dr & Kedington St in Austin (TX)
A715083,Ipswixh Bay Dr & Kedington St in Austin (TX)
A715083,Ipswixh Bay Dr & Kedington St in Austin (TX)
A715083,Ipswixh Bay Dr & Kedington St in Austin (TX)
A722550,Springdale Road And Manor Road in Austin (TX)
A741285,S Hwy 183 And Shively Lane in Austin (TX)
A666591,Austin (TX)
A652505,Austin (TX)
A682682,11302 Mayo in Austin (TX)
A599367,6801 E Ben White Blvd in Austin (TX)
A669665,Austin (TX)
A688668,12401 Pauls Valley Rd in Austin (TX)
A563400,5504 Manor in Austin (TX)
A563400,5504 Manor in Austin (TX)
A563400,2010 Kirksey Dr #D in Austin (TX)
A563400,2010 Kirksey Dr #D in Austin (TX)
A580635,13509 Windstone Court in Manor (TX)
A717791,9160 Research Blvd in Austin (TX)
A671799,1719 Pebble Brook in Austin (TX)
A662156,Austin (TX)
A662156,Austin (TX)
A715547,Austin (TX)
A729399,Austin (TX)
A381173,8500 Cornwall Dr in Austin (TX)
A673861,9301 Johnny Morris in Austin (TX)
A741961,16006 Agua Vista in Austin (TX)
A681542,1139 Richardine Ave in Austin (TX)
A518911,4711 Sara Drive in Austin (TX)
A726536,Oltorf St And Montopolis Dr in Austin (TX)
A695124,306 B Pecan Drive in Austin (TX)
A701729,Old Bee Caves Rd & Travis Cook Rd in Austin (TX)
A730081,14972 Swiss Dr in Del Valle (TX)
A694156,Austin (TX)
A738828,8603 Granada Hills in Austin (TX)
A710326,Pamela St And Marsha St in Austin (TX)
A676602,Austin (TX)
A676602,Austin (TX)
A676602,4821 E Riverside in Austin (TX)
A676602,4821 E Riverside in Austin (TX)
A737721,11602 Prairie Hen in Austin (TX)
A729580,514 E 6Th in Austin (TX)
A677619,Austin (TX)
A677619,Austin (TX)
A677619,4201 W Parmer Ln in Austin (TX)
A677619,4201 W Parmer Ln in Austin (TX)
A684207,1004 Hermitage Dr in Austin (TX)
A690884,4433 Terry O in Austin (TX)
A668893,Austin (TX)
A667997,15008 Stave Oak in Travis (TX)
A715059,Outside Jurisdiction
A715059,Outside Jurisdiction
A715059,7426 Onion Creek in Austin (TX)
A715059,7426 Onion Creek in Austin (TX)
A696366,1703 Broadmoor in Austin (TX)
A676247,Austin (TX)
A674918,2400 Cedar Creek Dr in Austin (TX)
A680900,11701 Big Trail in Austin (TX)
A683441,15609 E Hwy 290 in Travis (TX)
A670036,Ih-35 in Austin (TX)
A709580,10810 Topperwein in Austin (TX)
A667244,900 Talbee Ln in Austin (TX)
A684544,9022 Elroy Rd in Travis (TX)
A722225,Blue Meadow Dr And Blue Dawn Trl in Austin (TX)
A674493,608 Montopolis in Austin (TX)
A720680,9410 Hansford Dr in Austin (TX)
A681243,209 Turkey Run in Travis (TX)
A727865,Fm 812 in Travis (TX)
A678085,4710 Carson Hill Dr in Austin (TX)
A682239,4900 Howard Ln in Austin (TX)
A673545,5106 Village Square Dr in Austin (TX)
A717243,6500 Manor Rd in Austin (TX)
A717243,6500 Manor Rd in Austin (TX)
A717243,Austin (TX)
A717243,Austin (TX)
A734294,2329 Westlake in Austin (TX)
A739774,8102 Willet Trail in Austin (TX)
A720342,8125 Huddleston Ln in Austin (TX)
A658002,15329 Velias in Pflugerville (TX)
A658002,15329 Velias in Pflugerville (TX)
A658002,15329 Velias in Pflugerville (TX)
A658002,5810 Trade Center Drive in Austin (TX)
A658002,5810 Trade Center Drive in Austin (TX)
A658002,5810 Trade Center Drive in Austin (TX)
A658002,Pecan And Sarah'S Creek in Pflugerville (TX)
A658002,Pecan And Sarah'S Creek in Pflugerville (TX)
A658002,Pecan And Sarah'S Creek in Pflugerville (TX)
A667787,Rio Grande And 22Nd St in Austin (TX)
A704603,2300 W Stassney in Austin (TX)
A704603,2300 W Stassney in Austin (TX)
A704603,Grand Ave And W Pflugerville Pkwy in Pflugerville (TX)
A704603,Grand Ave And W Pflugerville Pkwy in Pflugerville (TX)
A704034,Mcneil Dr & Blackfoot Trail in Austin (TX)
A741814,13700 Rector Loop in Manor (TX)
A711903,Loyola Ln And Decker Ln in Austin (TX)
A693081,29220409 in Austin (TX)
A711259,17902 Austin Blvd in Lago Vista (TX)
A697807,2010 Covered Wagon Pass in Austin (TX)
A697533,12817 New Katy in Manor (TX)
A675890,4106 N. Lamar in Austin (TX)
A677946,1600 Wickersham Ln in Austin (TX)
A692376,4014 W William Cannon Dr in Austin (TX)
A682418,6917 Mcniel Dr in Austin (TX)
A690902,8534 South Congress Avenue in Austin (TX)
A672239,600 Barwood Park in Austin (TX)
A679450,7125 Howerington Circle in Austin (TX)
A735904,5514 Hitcher Bend in Austin (TX)
A735904,5514 Hitcher Bend in Austin (TX)
A735904,Austin (TX)
A735904,Austin (TX)
A705643,2215 E M Franklin Ave in Austin (TX)
A676120,Cameron Road & Westheimer Drive in Austin (TX)
A674649,13127 Elm Grove Rd in Travis (TX)
A736682,Austin (TX)
A729909,7101 Ed Bluestein Blvd in Austin (TX)
A738905,Austin (TX)
A734198,14701 Branding Iron Pass in Travis (TX)
A736656,Travis (TX)
A673425,8707 Nandas Trl in Austin (TX)
A703054,6575 Decker Ln in Travis (TX)
A683270,501 Woverton Dr in Austin (TX)
A732166,3919 Caldwell Ln in Travis (TX)
A734999,1881 Grove Blvd in Austin (TX)
A733651,7201 Levander Loop in Austin (TX)
A701109,Rockway Drive & Oak Grove Circle in Austin (TX)
A729661,13145 Us 183 in Austin (TX)
A712800,1200 Turtle Rock Rd in Austin (TX)
A678161,Montopolis/Richardson in Austin (TX)
A665067,E 16Th St/Airport Blvd in Austin (TX)
A665067,E 16Th St/Airport Blvd in Austin (TX)
A665067,Willow And Cesar Chavez in Austin (TX)
A665067,Willow And Cesar Chavez in Austin (TX)
A705596,Nutty Brown Rd And Burnt Oak Dr in Austin (TX)
A733404,1003 E 45Th St in Austin (TX)
A702124,508 East Howard in Austin (TX)
A723687,12811 Broughton Way in Austin (TX)
A717971,Provencial Dr And Regency Dr in Austin (TX)
A700291,Austin (TX)
A688339,Austin (TX)
A689514,"12424 Research Blvd, #252 in Austin (TX)"
A689514,"12424 Research Blvd, #252 in Austin (TX)"
A689514,1000 East 41St Street in Austin (TX)
A689514,1000 East 41St Street in Austin (TX)
A743409,12400 Mellow Meadow Dr in Austin (TX)
A687954,3401 W Parmer Ln in Austin (TX)
A631963,2312 W Parmer Ln in Austin (TX)
A631963,2312 W Parmer Ln in Austin (TX)
A631963,E Palmer Ln And Ih35 in Austin (TX)
A631963,E Palmer Ln And Ih35 in Austin (TX)
A725993,Austin (TX)
A712021,Austin (TX)
A712021,Austin (TX)
A712021,Austin (TX)
A712021,Austin (TX)
A733430,St Elmo Rd And S 1St in Austin (TX)
A733430,St Elmo Rd And S 1St in Austin (TX)
A733430,St Elmo Rd And S 1St in Austin (TX)
A733430,Bradshaw & River Plantation in Austin (TX)
A733430,Bradshaw & River Plantation in Austin (TX)
A733430,Bradshaw & River Plantation in Austin (TX)
A733430,603 W Stassney Ln in Austin (TX)
A733430,603 W Stassney Ln in Austin (TX)
A733430,603 W Stassney Ln in Austin (TX)
A705723,1821 E 4Th St in Austin (TX)
A705723,1821 E 4Th St in Austin (TX)
A705723,7407 Springtime Trail in Austin (TX)
A705723,7407 Springtime Trail in Austin (TX)
A738846,7108 Northeast Dr in Austin (TX)
A700437,Austin (TX)
A700437,Austin (TX)
A700437,Austin (TX)
A700437,Austin (TX)
A700437,Austin (TX)
A700437,Austin (TX)
A700437,260 Abott in Austin (TX)
A700437,260 Abott in Austin (TX)
A700437,260 Abott in Austin (TX)
A722537,8407 Dixon Dr in Austin (TX)
A722537,8407 Dixon Dr in Austin (TX)
A722537,9323 Manchaca Rd in Austin (TX)
A722537,9323 Manchaca Rd in Austin (TX)
A738450,9420 N Interstate Hwy 35 in Austin (TX)
A698854,S. Congress Ave & Academy Rd in Austin (TX)
A670607,12034 Research Blvd in Austin (TX)
A670607,12034 Research Blvd in Austin (TX)
A670607,6300 Fm 1327 in Travis (TX)
A670607,6300 Fm 1327 in Travis (TX)
A698380,Melissa Oaks in Austin (TX)
A697541,12817 New Katy in Manor (TX)
A722272,1601 E Slaughter in Travis (TX)
A726275,Outside Jurisdiction
A683930,E Rundberg Ln & Middle Fiskville Rd in Austin (TX)
A704389,Creston Ln And Northway Dr in Austin (TX)
A695026,835 N Pleasant Valley Rd in Austin (TX)
A714747,Austin (TX)
A741291,9500 S Ih 35 Frontage Rd H in Austin (TX)
A741542,Pecan Brook Dr & Crystalbrook Dr in Austin (TX)
A716192,7401 Nez Perce Trace in Manor (TX)
A736052,5600 Decker Creek Cv in Manor (TX)
A734348,10200 Amber Oak Cv in Austin (TX)
A730016,5509 Ferret Path in Austin (TX)
A705208,1004 Olive St in Austin (TX)
A740672,1100 South 8Th St in Austin (TX)
A629706,3201 Jack Cook in Austin (TX)
A718710,6715 S Ih 35 in Austin (TX)
A723582,Austin (TX)
A723582,Austin (TX)
A723582,Austin (TX)
A723582,Austin (TX)
A697799,Travis (TX)
A696783,11781 Von Quintus Rd in Austin (TX)
A707792,Tammye in Travis (TX)
A726472,7101 Ed Bluestein Blvd in Austin (TX)
A688995,13011 Irongate in Austin (TX)
A729505,Austin (TX)
A729505,Austin (TX)
A729505,Austin (TX)
A729505,Austin (TX)
A697150,2009 Genievive Ln in Austin (TX)
A720997,Austin (TX)
A674418,Manor (TX)
A691173,Austin (TX)
A715069,5721 Honeybee Bend in Austin (TX)
A708483,7301 Rhett Pl in Austin (TX)
A694602,2316 Webberville Road in Austin (TX)
A715757,7201 Levander Loop in Austin (TX)
A729418,5365 North Intersate 35 in Austin (TX)
A671916,3504 Alpine Cir in Austin (TX)
A737717,3107 E 16St St in Austin (TX)
A612816,Austin (TX)
A733964,Banister Ln & W Ben White Blvd in Austin (TX)
A707554,Austin (TX)
A707554,Austin (TX)
A707554,Austin (TX)
A707554,Austin (TX)
A699314,9104 Cameron Rd Ste 300 in Austin (TX)
A704016,205 E Croslin St in Austin (TX)
A706628,10333 Old Hwy 20 in Manor (TX)
A693674,Hawkins Ln & Harrison Ln in Austin (TX)
A734596,6403 Tiner in Austin (TX)
A679622,12034 Research Blvd in Austin (TX)
A707987,1200 E 52Nd St in Austin (TX)
A707987,1200 E 52Nd St in Austin (TX)
A707987,300 W Croslin St #119 in Austin (TX)
A707987,300 W Croslin St #119 in Austin (TX)
A692642,Lamar And Rundberg in Austin (TX)
A692642,Lamar And Rundberg in Austin (TX)
A692642,5916 N Lamar Blvd in Austin (TX)
A692642,5916 N Lamar Blvd in Austin (TX)
A668413,Hwy 71 And Riverside in Austin (TX)
A736521,Austin (TX)
A736521,Austin (TX)
A736521,Outside Jurisdiction
A736521,Outside Jurisdiction
A555446,Hargrave And Neal in Austin (TX)
A665567,Ohlen Rd And Shadowood in Austin (TX)
A665567,Ohlen Rd And Shadowood in Austin (TX)
A665567,7201 Levander Loop in Austin (TX)
A665567,7201 Levander Loop in Austin (TX)
A668272,515 Vargas Rd in Austin (TX)
A721266,Del Valle (TX)
A690158,9704 Circle Drive in Austin (TX)
A577780,Austin (TX)
A718270,Austin (TX)
A718270,Austin (TX)
A718270,18440 Great Valley in Manor (TX)
A718270,18440 Great Valley in Manor (TX)
A730316,6001 Manchaca Rd in Austin (TX)
A695368,Aberdeem And Hill Wood in Austin (TX)
A695368,Aberdeem And Hill Wood in Austin (TX)
A695368,Aberdeem And Hill Wood in Austin (TX)
A695368,300 Skyloop Drive in Austin (TX)
A695368,300 Skyloop Drive in Austin (TX)
A695368,300 Skyloop Drive in Austin (TX)
A695368,9520 Spectrum Dr in Austin (TX)
A695368,9520 Spectrum Dr in Austin (TX)
A695368,9520 Spectrum Dr in Austin (TX)
A471015,Austin (TX)
A664546,1902 Alguno Rd in Austin (TX)
A689752,Duval And Grayfox in Austin (TX)
A707824,Mckinney Falls Pkwy & William Cannon in Austin (TX)
A729871,2300 Nueces St in Austin (TX)
A717719,3100 Prado St in Austin (TX)
A725309,Copeland/S 1St in Austin (TX)
A698927,8519 Cahill Dr in Austin (TX)
A603815,E 5Th St/S Pleasant Valley Rd in Austin (TX)
A695786,5305 Woodland Oaks Ct in Austin (TX)
A686959,1216 St Staislaws in Austin (TX)
A732772,7619 Scenic Brook in Austin (TX)
A690384,Vargas And 183 in Austin (TX)
A722185,3501 Touchstone St in Austin (TX)
A722185,3501 Touchstone St in Austin (TX)
A722185,Austin (TX)
A722185,Austin (TX)
A694434,4705 Ribbecke Ave in Austin (TX)
A731833,3300 Killingsworth #263 in Travis (TX)
A675094,900 Barton Springs in Austin (TX)
A723090,St Johns And Lamar Blvd in Austin (TX)
A679309,1101 E Slaughter Ln in Austin (TX)
A695493,1308 Thorneberry Rd in Del Valle (TX)
A671476,Austin (TX)
A685096,1109 Bluebonnet in Austin (TX)
A709275,Austin (TX)
A729453,2100 Barton Springs Rd in Austin (TX)
A668685,Austin (TX)
A677333,310 Comal in Austin (TX)
A677333,310 Comal in Austin (TX)
A677333,310 Comal in Austin (TX)
A677333,310 Comal in Austin (TX)
A677333,3601 Govalle Ave in Austin (TX)
A677333,3601 Govalle Ave in Austin (TX)
A677333,3601 Govalle Ave in Austin (TX)
A677333,3601 Govalle Ave in Austin (TX)
A677333,1000 Airport Blvd in Austin (TX)
A677333,1000 Airport Blvd in Austin (TX)
A677333,1000 Airport Blvd in Austin (TX)
A677333,1000 Airport Blvd in Austin (TX)
A677333,5020 Manor Rd in Austin (TX)
A677333,5020 Manor Rd in Austin (TX)
A677333,5020 Manor Rd in Austin (TX)
A677333,5020 Manor Rd in Austin (TX)
A535375,5813 Breezewood Dr in Austin (TX)
A728368,1900 Burton Rd #145 in Austin (TX)
A694584,18417 Maxa Dr in Manor (TX)
A740285,25212 Lakeview Dr in Travis (TX)
A712478,12300 S 183 in Travis (TX)
A688342,Gallatin & Scenic Brook in Austin (TX)
A694321,City Park Rd & Westminister Glenn in Austin (TX)
A743336,302 E Powell #B in Austin (TX)
A599068,6205 E Riverside Dr in Austin (TX)
A695879,5600 Decker Creek Cv in Manor (TX)
A670017,Mckinney Falls Pkwy And 183 in Austin (TX)
A677637,Austin (TX)
A678320,Austin (TX)
A612729,1700 Blk Magazine Dr in Austin (TX)
A674930,411 Brazos St # 213 in Austin (TX)
A355519,Far West Blvd And Hart Ln in Austin (TX)
A744899,20302 Ed Acklin in Manor (TX)
A672713,1500 Faro in Austin (TX)
A703512,1157 Salina St in Austin (TX)
A679174,191 Canterbury Dr in Austin (TX)
A679174,191 Canterbury Dr in Austin (TX)
A679174,191 Canterbury Dr in Austin (TX)
A679174,Austin (TX)
A679174,Austin (TX)
A679174,Austin (TX)
A679174,Austin (TX)
A679174,Austin (TX)
A679174,Austin (TX)
A714925,7005 Hillcroft Dr in Austin (TX)
A738740,8801 I-35 in Austin (TX)
A738740,8801 I-35 in Austin (TX)
A738740,9300 S Ih 35 Frontage Rd in Austin (TX)
A738740,9300 S Ih 35 Frontage Rd in Austin (TX)
A683469,8423 Elroy Rd in Del Valle (TX)
A683469,8423 Elroy Rd in Del Valle (TX)
A683469,8423 Elroy Rd in Del Valle (TX)
A683469,Austin (TX)
A683469,Austin (TX)
A683469,Austin (TX)
A683469,Austin (TX)
A683469,Austin (TX)
A683469,Austin (TX)
A711410,9110 Fm 812 in Austin (TX)
A704412,Austin (TX)
A667242,Mathews Lane/Albert Lane in Austin (TX)
A667242,Mathews Lane/Albert Lane in Austin (TX)
A667242,4434 Frontier Trl in Austin (TX)
A667242,4434 Frontier Trl in Austin (TX)
A727426,7209 Cayenne Ln in Austin (TX)
A727426,7209 Cayenne Ln in Austin (TX)
A727426,6118 Fairway in Austin (TX)
A727426,6118 Fairway in Austin (TX)
A739386,2250 Ridgepoint Dr in Austin (TX)
A653755,Austin (TX)
A713293,Austin (TX)
A713293,Austin (TX)
A713293,Plover Dr And W Longspur Blvd in Austin (TX)
A713293,Plover Dr And W Longspur Blvd in Austin (TX)
A676271,12403 Mellow Meadow Dr in Travis (TX)
A728146,Airport Blvd And E 12Th St in Austin (TX)
A708300,1101 1/2 Tillery St in Austin (TX)
A742395,Austin (TX)
A699042,E Rundberg Ln & Crown Ridge Rd in Austin (TX)
A684528,Hwy 71 /Fm 973 in Austin (TX)
A666702,Austin (TX)
A702332,7004 Shannon Dr in Austin (TX)
A708365,9112 Anderson Mill Road in Austin (TX)
A708040,Citation Dr And Man O War in Travis (TX)
A726556,6813 Thorncliffe Drive in Austin (TX)
A700008,2205 Voyageurs in Austin (TX)
A699839,Austin (TX)
A733525,5401 E Mlk in Austin (TX)
A737038,Austin (TX)
A732476,William Cannon Ln & S. 1St in Austin (TX)
A737537,5709 Abilene Trl in Austin (TX)
A676182,Dessau Rd &  Braker Ln in Austin (TX)
A682913,903 Riddlewood in Austin (TX)
A742313,4370 Mansfield Dam in Travis (TX)
A742313,4370 Mansfield Dam in Travis (TX)
A742313,5952 Hammermill in Austin (TX)
A742313,5952 Hammermill in Austin (TX)
A668123,Austin (TX)
A668123,Austin (TX)
A668123,Pflugerville (TX)
A668123,Pflugerville (TX)
A707253,923 Water St in Travis (TX)
A707253,923 Water St in Travis (TX)
A707253,Water in Travis (TX)
A707253,Water in Travis (TX)
A703062,Del Valle (TX)
A561853,14201 Vandever St in Austin (TX)
A730771,12017 Amherst Drive in Austin (TX)
A713275,6812 N Lamar Blvd in Austin (TX)
A712970,Jamestown Dr & Maine Dr in Austin (TX)
A664629,Austin (TX)
A728349,6716 Derby Downs Dr in Austin (TX)
A631144,5315 Ed Bluestein Blvd in Austin (TX)
A631144,5315 Ed Bluestein Blvd in Austin (TX)
A631144,4001 Tannehill Ln in Austin (TX)
A631144,4001 Tannehill Ln in Austin (TX)
A695856,4106 N Lamar in Austin (TX)
A732692,W 17Th St & Trinity St in Austin (TX)
A714016,7227 E Hwy 290 in Austin (TX)
A732048,7201 Levander Loop in Austin (TX)
A664057,Austin (TX)
A687335,4821 E Riverside Dr in Austin (TX)
A679674,Lake Austin Blvd & Expostion Blvd in Austin (TX)
A734328,715 Morning Dove Cv in Travis (TX)
A667326,Georgian And Powell in Austin (TX)
A729952,Skyloop Dr & Sunnysky Way in Austin (TX)
A692200,7020 Village Center in Austin (TX)
A679398,207 E Lola Dr in Austin (TX)
A679006,Airport Blvd in Austin (TX)
A665399,Austin (TX)
A744678,13200 Darwin Lane in Austin (TX)
A708248,4320 S Lamar in Austin (TX)
A712716,5205 Evans Dr in Austin (TX)
A722901,12853 White House in Austin (TX)
A718654,Austin (TX)
A718654,Austin (TX)
A718654,Manor (TX)
A718654,Manor (TX)
A703676,Austin (TX)
A703676,Austin (TX)
A703676,Austin (TX)
A703676,Austin (TX)
A714195,Austin (TX)
A713464,Breaker And Ih 35 in Austin (TX)
A693764,10704 Quail Valley Dr in Travis (TX)
A701347,Wickersham Ln & Cromwell Cir in Austin (TX)
A735662,2005 Conestoga in Austin (TX)
A694742,Austin (TX)
A677298,1135 Garland in Austin (TX)
A714790,1800 Thornberry Rd in Del Valle (TX)
A718606,18649 Fm 1431 in Jonestown (TX)
A718606,18649 Fm 1431 in Jonestown (TX)
A718606,907 West Slaughter Lane in Austin (TX)
A718606,907 West Slaughter Lane in Austin (TX)
A671179,Austin (TX)
A721102,Travis (TX)
A742188,11024 Lambert Ln in Austin (TX)
A742188,11024 Lambert Ln in Austin (TX)
A742188,Austin (TX)
A742188,Austin (TX)
A700408,Austin (TX)
A710384,10817 Ranch Rd 2222 in Austin (TX)
A719969,Fm 1626 in Austin (TX)
A669282,Rockwood Ln & Stillwood Ln. in Austin (TX)
A710784,1908 Newning Ave in Austin (TX)
A723739,Austin (TX)
A723739,Austin (TX)
A723739,14409 Briarcreek Loop in Manor (TX)
A723739,14409 Briarcreek Loop in Manor (TX)
A723861,14307 Larkdale Ln in Travis (TX)
A672116,201 E Mary in Austin (TX)
A683860,1904 Bitter Creek Dr in Austin (TX)
A704208,10001 Burleson Rd in Austin (TX)
A731583,8013 Lazy Ln in Austin (TX)
A710165,2110 Vanderbilt Ln in Austin (TX)
A688346,7106 Townsborough Dr in Austin (TX)
A706545,1126 B Gardner Rd in Austin (TX)
A725013,Austin (TX)
A725013,Austin (TX)
A725013,Austin (TX)
A725013,5512 Tessa Cv in Austin (TX)
A725013,5512 Tessa Cv in Austin (TX)
A725013,5512 Tessa Cv in Austin (TX)
A725013,Travis (TX)
A725013,Travis (TX)
A725013,Travis (TX)
A728296,1215 W Slaughter Ln in Austin (TX)
A737190,9300 Northgate in Austin (TX)
A739198,Research Blvd And Burnet Rd in Austin (TX)
A734043,1009 Matthews Ln in Austin (TX)
A682063,17400 Rush Pea Cir in Austin (TX)
A668015,3800 Meandering Creek Cv in Austin (TX)
A697891,6101 Orleans Dr in Austin (TX)
A720091,1128 Gardner in Austin (TX)
A736299,1034 Liberty Park Dr in Austin (TX)
A676003,12805 Buenos Aires in Austin (TX)
